,tweet,hate_speech_label
14387,"  Smoke wit a bitch in Nap and let her play music I bet 100 she turn on boosie or some slow shit """,0
14388,  Damn Rico ass hit that hoe on point ,0
14389,  Floyd Mayweather stay with a badd bitch lol,0
14390,  You lil stupid ass bitch i aint fuckin wit you,0
14391,  Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason ...,0
14392,   if you're on the slope to 30 and still feel 17,0
14393,  according to this data you a bitch ass nigga,0
14394,  If you a bird throw it up  ,0
14395,  niggas w bitch tendencies;,0
14396,  Real niggas move in silence bitch niggas make a scene cuz they not really wit the violence,0
14397,"  I'm sorry but some people's names are just fuckin stupid

Some parents should get a flyin bitch slap for naming kids like ",0
14398,"  ""Go talk to your other hoes""

 http:",0
14399,  Bitches be talking about they ride or die with every nigga they talk to. bitch you done died like 8 times already,0
14400,"  Girls be 6'0 talking about ""catching feelings"" bitch you need to catch this TD pass I'm about to throw you smh",0
14401,  Real niggas let a real bitch cum first ,0
14402,"  A street nigga don't love nobody if you ain't his day one (bitch, nigga)",0
14403, ,0
14404,  Us calling females hoes for dressing as bunnies and cats for Halloween didn't discourage them one bit...lolG,0
14405,  ...like to have a seat on it. I also don't assume that because a woman contributes to a sex convo that means her pussy is open f,0
14406,"  ""i want a black guy thats 6'9, wears jordans and has tattoos""... bitch thats a created player on 2K",0
14407, ,0
14408,  bitches cant finish a 6 inch sub but want a 12 inch dick,0
14409,"  You see her passed out drunk, what do you do? ht",0
14410,  *Last 5 hours   the last hour and a half of work trash just for existing.,0
14411, ,0
14412,  What a bitch.,0
14413,"  Every nigga
New hoe is 
Da next niggas old hoe",0
14414,  My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho,0
14415,  White girls date black guys who hate black culture and they let their stupid ass white girlfriends talk shit and say nig,0
14416,"   Trying to cat fish me, like nuh uh bitch get in the back.",0
14417,     not about to shoot this pussy Ima beat his face into the asphalt t ...,1
14418,"  That hoe smashed the whole team  

CHILL Lmao y'all fools",0
14419,    yellow face and it's a no.,0
14420,  I hate when niggas get mad cuz you fucked they girl when really he should be happy you showed him that bitch unloyal,0
14421," 

Aries
Taurus
Gemini
Cancer
Leo
Virgo
Libra
Scorpio
Sagittarius
Capricorn
Aq",0
14422,  ht,0
14423, //t.co/,0
14424, ,0
14425,  Miramar had the baddest hoes shid hoes looking like they was in college + HAD,0
14426,   mock God,0
14427, ,0
14428,"  ""No matter where you go, there's always an asshole wearing a Yankees cap.""

-",0
14429,  Valentines day is just an extra Christmas for bitches blood,0
14430, ,0
14431, ,0
14432, ,0
14433,  Asking his kids if they brought an apple for the teacher  he's such a queer,0
14434,  call me a free bird,0
14435, ,0
14436,"  Asked Betances before the game if hed like to be a starter again someday. If the Yankees ever asked me, I would. But Im a r",0
14437,"  Tell me again how Citizen Kane is the best movie of all time, then go watch Caddyshack. you pretentious film school cunt.",0
14438,  Whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely,0
14439, ,0
14440,"  If you aint fucking me , feeding me , or supporting me YOUR OPINION is irrelevant bitch.",0
14441,   Muhammad Ali. Roy Gracie out this hoe,0
14442,"  These hoes be fucking all of us niggas. I got news for all the monogamous niggas, yo bitch fucking anonymous niggas",0
14443,  On some real nigga shit some bitches need slapped...,0
14444,"  I don't always get drunk and pass out but when I do, when did they start making colored duct tape?",0
14445," ""  your last one was trash so here",0
14446, ,0
14447, ,0
14448,  Come get yo hoe,0
14449,"  I always text my besties like ""bitch call me I got the scoop"" ",0
14450,  My bitches got pretty pussy,0
14451,  The best way to make a hillbilly do something is to tell him he can't do it.,0
14452,"  Nine times outta ten the bitch using them same unclean brushes on all ten of her clients. I can't with you ""beat faced""",0
14453,  Least I ain't broke bitch,0
14454, ,0
14455,  Jackie a Old bamma ass bitch,0
14456,  Tell them bitches I'll always be your Mrs.,0
14457,  We now know more about Twinkies and how old the earth is than what happened in .,0
14458,"  ""You smell like Weed..."" and bitch you smell like sober.",0
14459, ,0
14460, ,0
14461,  Lol so what do you tweet if you lose?,0
14462,"  Crooked number followed by shut down frame, love it. ",0
14463,  Grinding ,0
14464, ,0
14465,  That ain't my hoe.,0
14466, //t.co/,0
14467,"  These hoes gon come &amp;&amp; go, i feel it."" boy, lol",0
14468,  Denzy a hoe ,0
14469,  Females now a days don't like to do anything freaky because . You niggas gossip about it like bitches .,0
14470,"  I'm in love with mary jane and codine
I don't love these hoes",0
14471,"  But if you a hoe, do you. I ain't judging you. Get it in, but don't hurt someone in the process, be straight up ab it",0
14472,"  ""My last two songs will be quasi-religious songs for the sake of  who's coming up next.""",0
14473,  He tweet like a bitch broke his heart,0
14474,"  Niggas gossip like hoes, most of 'em bitches",0
14475,    naw bitches want attention not respect... Real women want respect ,0
14476,"  Daddy, Batmans parents are dead.

Yup.

And Supermans.

Yup.

What am I going to be when you die?

Sad ho",0
14477,  Don't unfollow I got the app bitch,0
14478,  Gasoline - daddy Yankee ,0
14479,  Green and yellow -lil Wayne ,0
14480,  Birds of a feather flock 2gether. Hoes friends with hoes. Bitter women be with other bitter ones. Haters be with hater,0
14481,  I'm so sick head colds suuuck. And on top of that  had to challange me to a beer chug ,0
14482,  These bitches are slutty enough without the costumes lol damn,0
14483,  I used to chase hoes now it's Dollar$igns,0
14484,  I'm money hungry man these bitches can't do nuffin for me,0
14485, ,0
14486,"  My bitch face is on point. 
 That's 24/7. 

",0
14487,  Pull up on my ex make that bitch mad,0
14488, ,0
14489,  Fellas remember to stock up on thermals and Timbs before the dykes buy them all,0
14490,   johns.... be honest.... you got hoes in different area codes,0
14491,  Beyonc is trash.,1
14492,  Wiz is garbage to be put in the trash can known as Beyonc to be put in a dumpster known as the VMAs.,0
14493,   yes I love her like pussy money weed,0
14494,  Follow spree cunts. Just retweet this ,0
14495,    With me bitch.,0
14496,  why all these hoes trynna be gay now? lmao,0
14497,"  ""Ate pussy for the first time today. All I have to say is ... I think I may have a new favorite food""- Michigan",0
14498,"  ""If you are nice girls, they will be bitches to you. If you are an asshole, girls will want your dick. """,0
14499,"  ""People congratulate on losing weight for my health, but in reality I lost all the weight so I could fuck hot bitches""",0
14500,"  ""Unlike a lot of these bros, I actually care about my girl and I love her. It's not called being a pussy, it's called ",0
14501, ,0
14502, ,0
14503, ,0
14504, ,0
14505,  Lauderdale. . + that's where the hoes at?,0
14506,  Call her 1st thing in da AM.... Let her know dat pussy on yo mind....,0
14507,  Lmao.. bitches hate u but still follow u...,0
14508,  Niggas dat don't get no pussy are usually the ones thirstin these big or ugly bitches.. givin them more confidence then the,0
14509,  Sum of u bitches too old for braces....,0
14510,"  All a nigga need is money. 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
Fuck a bitch",0
14511,  no hoes.,0
14512,"  Can't trust none of these bitches, DON'T trust none of these hoes ",0
14513, //t,0
14514,  Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.,0
14515, ,0
14516,  Soulja boy bitch so Aggravating all that nagging &amp; shit .. I hope Ion sound like her ,0
14517,   I could if I tried but my money feels better then any pussy I've ever had,0
14518,  Just 113 days until Yankees pitchers and catchers report.,0
14519,  Don't be a pussy grab the booty. Love the booty. Appreciate the booty.,0
14520,"    this cunt is still talking? Holy fuck, can you just get breast cancer already",0
14521, ,0
14522,  I want some popcorn hoes bol,0
14523,     this faggot is a lil attention whore fuck him ,0
14524,"   I seen what you look like ,not impressed.dont talk shit you dirt looking bitch",0
14525,    when i drink some beurs kid . plus ur a faggot anyways,0
14526,  abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L,0
14527,  chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner,1
14528,  if i dont get drafted for the squad we gonna have some problems drop the faggot jesus,1
14529,  kill this beaner,1
14530, ,0
14531,  Wake up in the morning give me head bitch ,0
14532,  Fuck dat bitch,0
14533,  I like blowing loud wit bad bitches ,0
14534,  It ain't no hoe in my blood ,0
14535,  Roll up let's get high let's get high bitch,0
14536,  Been popping all my life what's fame 2 me.. bitches been stalking all my life bitches ain't a thang 2 me,0
14537, ,0
14538,  Y'all hoes would never get under my skin ,0
14539, ,0
14540,"  bruh said ""Black girls pussy taste like attitudes and arguments"" LOL",0
14541,  I just wanna be skinny &amp; fit. SIKE Thick bitches got it going on.    ,0
14542,"     Shut your bitch ass up. You got something to say about me, mention me. Peezy eyed bit",0
14543, ,0
14544,  you hang out with a hoe you gonna turn into a hoe,0
14545,  Your pussy looks like it died six months ago.,0
14546,"  A photographer hid in a trash can to get these adorable engagement photos
http: http:",0
14547,  Ross is tha biggest bitch,0
14548,  I have no sympathy for people who bitch about situations they get themselves into.,0
14549,"  ""Fuck that bitch.""",0
14550,  karma's a bitch. don't dish what you can't take. ,0
14551, ,0
14552, ,0
14553, ,0
14554, ,0
14555, ,0
14556, ,0
14557, ,0
14558, ,0
14559, ,0
14560, ,0
14561, ,1
14562,"   because he was a cunt, Brandon. Don't be a cunt.",0
14563, ,0
14564,"  ""Yeah I think I'll get off early tonight and get a good nights rest. 

4:00am: ""Not tonight bitch, not tonight.""",0
14565,  Reports say female victim was shot while waiting for an Oreo McFlurry,0
14566, ,1
14567,  Money can't buy you love so I don't pay for no pussy,0
14568,  Who tweeting with last night pussy/ass or dick on they breath this morning?,0
14569,   theyre afraid of being a bitch in person,0
14570,  -Not every nigga is pressed for pussy.......specially yours.,0
14571,  -You hoes ain't leaving a ain't shit nigga bc he's YO ain't shit nigga n you don't want the other hoe to win.,0
14572,  I don't wanna be a hoe ,0
14573, ,0
14574,  lmfao this is ode,0
14575,  And I probably fucked yo bitch homie....,0
14576,"  It's a girl out there who let Russ pay her for her pussy and never has to see him again, meanwhile I read this nigga tweet",0
14577,   I think im high naaa or she maddd at her toe im diein  i can hear her naa .. Damn dawg ol bitch ass toe ,0
14578,    my bad bitch im logged in on everybody shithell yeaa me too seen tiff just tweet f,0
14579,   wussup bitchcooling hoe,0
14580,   wussup bitchnun finna take it in,0
14581,  stupid ass toe dog dam bitch you mad at your toe  dumb hoe yo toe aint wanna be stomped .,0
14582,    ohh bitch you might pass lol,0
14583,   hey hoe,0
14584,   yasss bitch you did it,0
14585,  The beat tho bitch im trying bone,0
14586,  Fuck a title bitch throw that ass back YE YE,0
14587,"    YOU might not but the reaction was the same, everyone said that brand was trash yet all his sh",0
14588,  naw no bs tho...if u under lets say 20 and u got like 15 bodies...u def a hoe lol. theres no debating that.,0
14589,  You a hoe if your cellphone bill more than $100 a month,0
14590,  i'm a bitch but a sweetheart u feel me,0
14591,    I feel like Tim Ross is a nigger,1
